"","age","c_charge_degree","race","age_cat","score_text","sex","priors_count","days_b_screening_arrest","decile_score","is_recid","two_year_recid","c_jail_in","c_jail_out","juv_fel_count","juv_misd_count","juv_other_count","is_violent_recid"
"1278",55,"F","Caucasian","Greater than 45","Medium","Male",13,-1,6,1,1,"2014-11-03 12:57:30","2014-11-04 08:57:17",0,0,0,0
"1279",41,"M","Caucasian","25 - 45","Low","Female",0,-1,1,0,0,"2014-01-09 08:49:51","2014-01-10 01:49:35",0,0,0,0
"1280",56,"M","Caucasian","Greater than 45","Low","Male",1,-1,1,0,0,"2013-05-15 06:33:00","2013-05-17 09:07:02",0,0,0,0
"1281",55,"M","Caucasian","Greater than 45","Medium","Male",11,-1,7,0,0,"2013-05-02 03:15:21","2013-06-28 09:30:37",0,0,0,0
"1282",23,"F","Hispanic","Less than 25","Medium","Female",0,-2,6,1,1,"2013-06-09 12:16:01","2013-06-11 01:19:44",0,0,0,0
"1283",28,"F","African-American","25 - 45","Low","Male",3,-1,2,0,0,"2013-08-23 12:58:10","2013-08-24 09:05:06",0,0,0,0
"1284",31,"F","Other","25 - 45","Low","Male",2,-1,2,1,1,"2013-05-01 03:08:07","2013-05-14 11:36:33",0,0,0,1
"1285",53,"M","Caucasian","Greater than 45","Low","Male",0,-1,1,0,0,"2013-04-14 09:55:04","2013-04-15 07:44:31",0,0,0,0
"1286",27,"F","African-American","25 - 45","Medium","Male",6,-1,5,1,1,"2014-11-14 10:20:22","2014-11-24 10:35:08",0,0,0,0
"1287",22,"F","Caucasian","Less than 25","Medium","Male",0,-1,5,1,1,"2013-12-30 09:35:38","2013-12-31 09:30:33",0,0,0,0
"1288",22,"F","African-American","Less than 25","Low","Female",0,-1,4,1,1,"2014-01-29 08:32:59","2014-01-30 01:32:46",0,0,1,0
"1289",33,"M","African-American","25 - 45","Medium","Male",7,-1,6,1,1,"2013-03-01 05:09:59","2013-03-03 04:26:19",0,0,0,1
"1290",34,"F","African-American","25 - 45","Medium","Male",15,-6,7,0,0,"2013-04-20 04:52:17","2013-04-26 10:39:19",0,0,0,0
"1291",22,"M","Hispanic","Less than 25","Low","Male",0,0,3,1,1,"2013-11-01 05:09:17","2013-11-02 03:00:00",0,0,0,0
"1292",32,"F","African-American","25 - 45","High","Male",12,-1,8,1,0,"2013-01-14 02:13:57","2013-01-15 06:58:20",0,0,0,0
"1293",47,"F","African-American","Greater than 45","High","Male",14,-1,9,1,1,"2013-05-28 10:29:53","2013-05-29 01:39:49",4,0,1,0
"1294",24,"M","Asian","Less than 25","Low","Male",0,0,2,0,0,"2013-01-10 02:33:14","2013-01-10 06:49:00",0,0,0,0
"1295",25,"F","African-American","25 - 45","High","Male",14,-1,10,1,1,"2013-09-21 05:23:05","2013-12-13 05:27:00",0,4,4,0
"1296",56,"F","Caucasian","Greater than 45","Low","Male",0,0,1,0,0,"2013-04-30 12:38:57","2013-04-30 07:45:44",0,0,0,0
"1297",36,"F","Hispanic","25 - 45","Low","Male",1,30,4,1,1,"2013-02-06 10:09:18","2013-05-24 06:02:05",0,0,0,1
"1298",28,"F","African-American","25 - 45","Medium","Male",4,0,6,1,1,"2013-05-14 03:57:54","2013-06-04 05:09:09",0,0,0,1
"1299",20,"F","African-American","Less than 25","High","Male",2,-1,9,1,1,"2014-06-20 09:05:06","2014-06-21 08:48:06",2,0,0,0
"1300",59,"M","Hispanic","Greater than 45","Low","Male",0,-2,1,0,0,"2013-08-25 04:54:17","2013-08-26 08:49:40",0,0,0,0
"1301",29,"F","African-American","25 - 45","High","Female",11,-1,8,0,0,"2013-11-02 11:52:10","2013-11-03 07:25:02",0,0,0,0
"1302",72,"F","Caucasian","Greater than 45","Low","Male",3,-5,1,0,0,"2014-03-14 12:25:05","2014-03-19 02:55:55",0,0,0,0
"1303",24,"M","African-American","Less than 25","Medium","Female",2,-1,7,1,1,"2013-02-01 08:31:26","2013-02-15 08:31:42",0,0,0,0
"1304",45,"F","African-American","Greater than 45","High","Male",3,6,9,0,0,"2013-08-06 05:19:17","2013-09-11 11:36:45",0,0,0,0
"1305",30,"M","African-American","25 - 45","High","Male",7,0,10,1,1,"2014-04-05 01:40:40","2014-04-07 03:04:32",0,0,0,0
"1306",45,"M","African-American","Greater than 45","Low","Male",0,-1,1,0,0,"2013-01-01 11:17:23","2013-01-02 07:35:39",0,0,0,0
"1307",47,"M","Caucasian","Greater than 45","Low","Male",0,-1,1,0,0,"2014-02-11 08:50:50","2014-02-12 08:19:27",0,0,0,0
"1308",24,"F","African-American","Less than 25","Low","Male",0,-1,3,1,1,"2013-08-07 07:24:46","2013-08-17 04:49:12",0,0,0,0
"1309",20,"M","African-American","Less than 25","Low","Male",0,-1,3,1,1,"2014-09-08 10:28:08","2014-09-11 05:12:33",0,0,0,0
"1310",51,"F","Caucasian","Greater than 45","Low","Male",6,0,1,1,1,"2014-05-12 01:49:09","2014-05-12 07:22:31",0,0,0,0
"1311",49,"M","Caucasian","Greater than 45","Low","Female",2,-1,2,1,1,"2013-08-10 09:55:10","2013-08-22 09:53:33",0,0,0,0
"1312",41,"F","Caucasian","25 - 45","Low","Male",5,-1,1,0,0,"2013-09-11 06:57:23","2013-09-12 08:29:30",0,0,0,0
"1313",49,"F","Caucasian","Greater than 45","Low","Male",1,-16,3,0,0,"2014-01-05 12:24:06","2014-01-18 09:56:35",0,0,0,0
"1314",26,"M","Hispanic","25 - 45","Low","Male",0,-1,1,0,0,"2013-10-06 06:10:59","2013-10-07 02:03:13",0,0,0,0
"1315",28,"M","African-American","25 - 45","Low","Female",0,-1,3,0,0,"2013-10-20 09:56:04","2013-10-21 09:59:59",0,0,0,0
"1316",33,"M","Caucasian","25 - 45","Low","Male",2,-1,2,0,0,"2013-03-29 10:41:27","2013-03-31 02:30:16",0,0,0,0
"1317",46,"F","African-American","Greater than 45","Medium","Male",0,0,7,0,0,"2013-11-12 12:24:02","2013-11-13 02:28:20",0,0,0,0
"1318",21,"M","African-American","Less than 25","Low","Male",0,-1,4,1,0,"2013-03-06 12:46:52","2013-03-08 05:32:23",0,0,0,0
"1319",26,"F","African-American","25 - 45","High","Male",14,0,9,1,1,"2013-08-13 12:24:29","2013-08-13 10:16:00",0,1,3,0
"1320",48,"F","Hispanic","Greater than 45","Low","Male",1,2,1,1,1,"2013-04-18 07:59:19","2013-08-22 11:38:00",0,0,0,0
"1321",58,"F","African-American","Greater than 45","Medium","Male",24,0,6,1,1,"2013-09-16 03:15:20","2013-09-19 09:14:48",0,0,0,0
"1322",29,"F","Other","25 - 45","Low","Male",0,-1,1,0,0,"2013-01-02 08:04:21","2013-01-03 11:24:59",0,0,0,0
"1323",20,"F","African-American","Less than 25","High","Female",2,-1,10,1,1,"2014-12-13 06:46:56","2015-01-05 09:45:19",0,0,3,0
"1324",28,"M","African-American","25 - 45","Low","Male",0,0,4,1,1,"2013-03-21 02:14:25","2013-03-21 07:15:13",0,0,0,0
"1325",21,"F","Caucasian","Less than 25","High","Male",0,0,8,1,1,"2013-05-10 02:20:24","2013-05-14 05:41:25",0,0,0,1
"1326",26,"F","Other","25 - 45","Medium","Male",0,-1,7,0,0,"2013-02-14 12:24:49","2013-02-15 07:56:24",0,0,0,0
"1327",34,"M","African-American","25 - 45","Low","Male",3,-4,1,0,0,"2013-04-25 12:41:50","2013-04-26 07:20:08",0,0,0,0
"1328",32,"F","African-American","25 - 45","High","Male",15,-1,8,1,1,"2013-05-26 02:00:57","2013-06-02 04:30:37",2,0,0,0
"1329",38,"F","African-American","25 - 45","Low","Male",10,0,4,1,1,"2013-02-24 02:36:13","2013-03-06 10:26:40",0,0,1,0
"1330",22,"F","African-American","Less than 25","Low","Male",0,-1,3,0,0,"2014-03-20 06:54:43","2014-03-21 08:13:07",0,0,0,0
"1331",42,"F","Caucasian","25 - 45","Medium","Male",2,-1,5,1,1,"2013-12-09 06:46:33","2013-12-09 09:04:01",0,0,0,0
"1332",57,"M","Caucasian","Greater than 45","Low","Female",0,-1,4,0,0,"2013-05-17 03:48:40","2013-05-18 08:14:16",0,0,0,0
"1333",56,"F","Caucasian","Greater than 45","Low","Female",1,-20,1,0,0,"2013-06-01 06:55:42","2013-06-02 08:24:40",0,0,0,0
"1334",32,"M","Hispanic","25 - 45","Medium","Male",2,0,5,1,1,"2013-09-28 04:33:57","2013-09-29 02:18:38",0,0,0,0
"1335",30,"F","African-American","25 - 45","High","Male",11,-1,8,0,0,"2013-04-30 09:54:32","2013-05-01 08:55:25",0,2,2,0
"1336",29,"M","African-American","25 - 45","Low","Male",2,-1,1,0,0,"2014-03-16 09:38:22","2014-03-17 02:19:07",0,0,0,0
"1337",46,"F","African-American","Greater than 45","Medium","Male",15,-1,7,1,1,"2013-05-27 10:42:08","2013-06-03 08:56:07",0,0,1,0
"1338",24,"F","African-American","Less than 25","Low","Female",0,-1,3,0,0,"2014-02-25 09:55:41","2014-02-26 09:35:41",0,0,0,0
"1339",70,"F","African-American","Greater than 45","Low","Female",1,-1,1,0,0,"2013-01-27 07:29:53","2013-01-29 07:21:13",0,0,0,0
"1340",21,"F","Hispanic","Less than 25","Medium","Male",0,0,6,1,1,"2014-01-19 03:10:12","2014-01-19 09:19:21",0,0,0,0
"1341",45,"M","Caucasian","Greater than 45","Low","Female",1,-11,1,0,0,"2013-01-06 09:52:49","2013-01-07 01:30:27",0,0,0,0
"1342",33,"M","Hispanic","25 - 45","Low","Female",2,-1,4,0,0,"2013-10-20 05:05:52","2013-10-22 05:40:12",0,0,0,0
"1343",39,"F","African-American","25 - 45","Medium","Female",6,0,5,0,0,"2013-01-19 02:54:51","2013-01-20 01:40:51",0,1,0,0
"1344",25,"F","Caucasian","25 - 45","Low","Male",6,-16,4,0,0,"2013-04-16 09:53:01","2013-04-18 07:30:00",0,1,0,0
"1345",48,"M","Hispanic","Greater than 45","Low","Male",1,0,1,0,0,"2013-01-31 02:01:00","2013-02-01 05:20:16",0,0,0,0
"1346",46,"F","Caucasian","Greater than 45","Low","Male",0,-1,1,0,0,"2013-05-11 12:25:37","2013-05-12 07:06:09",0,0,0,0
"1347",28,"M","Caucasian","25 - 45","Low","Male",0,0,2,1,1,"2013-01-24 12:35:09","2013-01-27 08:05:49",0,0,0,1
"1348",27,"F","African-American","25 - 45","Low","Male",1,-1,2,0,0,"2014-01-28 08:05:58","2014-01-29 09:07:24",0,0,0,0
"1349",43,"F","Caucasian","25 - 45","Medium","Male",11,16,7,1,1,"2013-09-06 05:24:24","2013-11-22 04:21:07",0,0,0,1
"1350",30,"F","African-American","25 - 45","High","Male",9,0,10,1,1,"2013-05-01 03:22:06","2013-06-20 06:27:48",0,0,0,0
"1351",29,"F","Caucasian","25 - 45","Low","Male",1,-22,3,0,0,"2013-07-30 09:15:09","2013-07-31 01:52:59",0,0,0,0
"1352",54,"F","African-American","Greater than 45","Low","Male",8,0,1,1,1,"2014-07-20 12:05:31","2014-07-20 09:40:53",0,0,0,0
"1353",20,"F","Caucasian","Less than 25","Low","Female",0,0,4,0,0,"2013-11-23 05:18:46","2013-11-23 09:23:39",0,0,0,0
"1354",29,"F","African-American","25 - 45","Low","Male",0,-1,1,0,0,"2013-12-17 09:14:03","2013-12-18 01:06:10",0,0,0,0
"1355",67,"M","Asian","Greater than 45","Low","Male",0,-1,1,0,0,"2013-08-19 09:39:32","2013-08-20 01:59:18",0,0,0,0
"1356",25,"F","Other","25 - 45","Low","Male",0,-1,2,0,0,"2013-08-12 10:12:43","2013-08-13 08:19:01",0,0,0,0
"1357",24,"F","African-American","Less than 25","High","Male",8,-1,9,1,1,"2013-05-15 06:50:18","2013-05-16 04:10:04",0,2,1,1
"1358",29,"F","Other","25 - 45","Medium","Male",3,-1,6,0,0,"2013-05-10 05:06:24","2013-11-04 03:54:40",0,0,0,0
"1359",45,"M","African-American","Greater than 45","Medium","Male",2,-1,6,0,0,"2013-02-01 10:14:11","2013-03-02 04:50:50",0,0,0,0
"1360",31,"F","African-American","25 - 45","Medium","Male",5,-1,5,1,1,"2013-01-18 09:23:08","2013-01-29 10:28:30",0,0,0,0
"1361",23,"F","Caucasian","Less than 25","Low","Male",0,-1,3,1,1,"2014-06-11 09:35:23","2014-06-19 05:16:19",0,0,0,0
"1362",21,"F","African-American","Less than 25","High","Male",0,-1,8,1,1,"2014-02-13 05:07:42","2014-02-22 03:58:11",0,0,0,0
"1363",61,"M","Caucasian","Greater than 45","Low","Male",0,-1,1,0,0,"2014-02-04 08:06:57","2014-02-05 01:12:10",0,0,0,0
"1364",51,"M","Caucasian","Greater than 45","Medium","Female",5,-1,7,1,1,"2013-11-29 12:24:59","2013-12-20 06:40:40",0,0,0,0
"1365",32,"F","Other","25 - 45","Low","Male",1,-15,1,0,0,"2013-05-30 04:25:33","2013-06-14 11:57:29",0,0,0,0
"1366",43,"F","Caucasian","25 - 45","Medium","Male",9,-2,6,0,0,"2013-02-19 09:10:57","2013-02-20 06:59:39",0,0,0,0
"1367",32,"M","Other","25 - 45","Low","Male",0,-1,1,0,0,"2014-01-24 01:37:33","2014-01-25 08:23:35",0,0,0,0
"1368",36,"F","African-American","25 - 45","Medium","Male",0,-1,5,0,0,"2014-02-11 12:51:04","2014-02-12 08:49:49",0,0,0,0
"1369",58,"F","Caucasian","Greater than 45","Low","Male",3,0,4,1,1,"2013-09-26 03:32:21","2013-10-11 09:41:23",0,0,0,0
"1370",57,"F","African-American","Greater than 45","High","Male",12,-1,9,0,0,"2013-05-28 08:29:39","2013-07-18 03:49:07",0,0,0,0
"1371",37,"F","African-American","25 - 45","Medium","Male",2,0,7,0,0,"2013-01-14 04:05:27","2013-01-14 08:46:06",0,0,0,0
"1372",44,"F","African-American","25 - 45","Medium","Male",6,-1,6,0,0,"2013-10-22 04:50:30","2013-10-24 03:57:27",0,0,0,0
"1373",45,"F","African-American","Greater than 45","Medium","Male",8,-1,7,1,1,"2013-05-03 07:04:28","2013-05-04 01:16:42",0,0,0,1
"1374",48,"F","Other","Greater than 45","Low","Male",1,-1,1,0,0,"2013-03-28 08:32:43","2013-03-30 09:14:35",0,0,0,0
"1375",26,"F","African-American","25 - 45","High","Male",13,0,8,1,1,"2013-08-30 12:08:40","2013-08-30 08:05:57",0,1,1,0
"1376",34,"F","Caucasian","25 - 45","Medium","Male",9,-1,6,1,1,"2014-04-25 03:08:53","2014-04-26 07:58:38",1,0,0,0
"1377",25,"F","African-American","25 - 45","Low","Male",0,-1,3,0,0,"2013-03-16 04:30:03","2013-03-18 03:05:32",0,0,0,0
"1378",31,"M","African-American","25 - 45","Medium","Male",8,-1,7,1,1,"2013-02-17 12:26:34","2013-02-18 09:10:16",0,0,0,0
"1379",43,"F","African-American","25 - 45","Low","Male",1,-1,1,0,0,"2013-09-29 03:52:01","2013-09-30 08:01:14",0,0,0,0
"1380",30,"M","African-American","25 - 45","Low","Male",0,0,1,0,0,"2014-03-10 03:07:16","2014-03-10 09:40:37",0,0,0,0
"1381",50,"M","Caucasian","Greater than 45","Low","Male",0,-2,1,0,0,"2013-09-21 08:09:22","2013-09-22 06:17:33",0,0,0,0
"1382",31,"F","African-American","25 - 45","Low","Female",2,-1,2,0,0,"2013-10-07 05:44:38","2013-10-08 09:17:55",0,0,0,0
"1383",33,"M","Caucasian","25 - 45","Medium","Female",7,-6,6,0,0,"2013-11-02 07:20:05","2013-11-03 01:50:08",0,0,0,0
"1384",32,"F","African-American","25 - 45","Medium","Male",1,-1,5,1,1,"2013-11-06 10:29:11","2013-11-26 06:16:00",0,0,0,1
"1385",46,"M","Caucasian","Greater than 45","Low","Female",0,0,1,1,1,"2013-12-05 03:01:54","2013-12-07 04:37:01",0,0,0,0
"1386",22,"F","Hispanic","Less than 25","Medium","Male",0,-1,6,0,0,"2013-03-27 07:30:55","2013-03-28 08:32:07",0,0,0,0
"1387",37,"F","African-American","25 - 45","Medium","Male",8,-1,5,1,1,"2014-05-28 06:27:10","2014-05-29 09:05:23",0,0,0,0
"1388",32,"F","Caucasian","25 - 45","Medium","Female",6,-1,6,1,1,"2014-03-13 05:35:34","2014-03-21 07:43:44",0,0,0,0
"1389",23,"F","African-American","Less than 25","Medium","Female",2,-1,7,1,1,"2013-12-23 08:26:11","2013-12-24 12:52:29",0,0,0,0
"1390",21,"F","Caucasian","Less than 25","Medium","Male",0,0,5,0,0,"2013-03-01 12:01:48","2013-03-01 01:51:31",0,0,0,0
"1391",52,"F","Other","Greater than 45","Low","Male",2,-1,1,0,0,"2013-10-17 07:46:29","2013-10-18 07:52:25",0,0,0,0
"1392",49,"M","Caucasian","Greater than 45","Low","Male",2,-1,2,0,0,"2013-09-28 06:28:33","2013-09-29 07:31:01",0,0,0,0
"1393",55,"F","Caucasian","Greater than 45","Medium","Male",3,-1,7,1,1,"2013-01-03 05:45:57","2013-02-08 06:03:58",0,0,0,0
"1394",22,"F","African-American","Less than 25","Low","Male",0,-1,2,0,0,"2013-08-27 05:03:28","2013-08-28 07:45:25",0,0,0,0
"1395",45,"F","Hispanic","Greater than 45","Low","Male",0,-1,1,0,0,"2013-04-18 04:57:29","2013-05-01 09:03:25",0,0,0,0
"1396",31,"F","African-American","25 - 45","Medium","Female",7,-1,5,1,1,"2014-01-04 08:03:10","2014-01-05 09:50:08",0,0,0,0
"1397",22,"M","Caucasian","Less than 25","Low","Male",0,-1,2,1,1,"2014-02-12 08:06:06","2014-02-13 08:29:56",0,0,1,0
"1398",28,"M","African-American","25 - 45","Medium","Male",5,-1,6,0,0,"2013-03-16 04:56:02","2013-03-17 08:00:45",0,0,0,0
"1399",21,"F","African-American","Less than 25","Medium","Male",1,-1,5,1,1,"2013-10-30 04:56:29","2013-11-10 09:03:31",0,0,0,1
"1400",37,"M","Hispanic","25 - 45","Low","Male",2,-1,3,0,0,"2014-02-10 05:10:21","2014-02-11 08:51:53",0,0,1,0
"1401",30,"F","African-American","25 - 45","Medium","Male",21,-1,7,1,1,"2013-02-19 03:27:39","2013-02-20 09:04:21",0,2,0,0
"1402",22,"F","African-American","Less than 25","High","Male",13,-1,10,1,1,"2013-10-08 11:48:59","2013-10-09 09:59:21",0,0,1,0
"1403",35,"F","African-American","25 - 45","High","Male",23,-1,9,1,1,"2014-10-22 09:03:28","2014-10-23 10:13:52",0,1,0,0
"1404",28,"F","African-American","25 - 45","High","Male",11,-1,10,0,0,"2013-11-01 07:35:10","2013-11-27 07:48:37",2,1,0,0
"1405",24,"F","African-American","Less than 25","Low","Male",1,-1,3,0,0,"2013-01-15 06:16:11","2013-01-16 08:39:11",0,0,0,0
"1406",32,"F","African-American","25 - 45","Medium","Male",24,-1,7,1,1,"2014-11-14 10:48:40","2014-11-17 08:11:13",1,3,0,1
"1407",24,"F","African-American","Less than 25","Medium","Female",1,-1,5,0,0,"2013-11-14 09:08:19","2013-11-15 02:04:30",0,0,0,0
"1408",57,"F","African-American","Greater than 45","Low","Male",19,-1,3,0,0,"2014-03-21 06:27:23","2014-03-22 08:09:32",0,0,0,0
"1409",21,"M","Other","Less than 25","Medium","Male",0,-1,6,0,0,"2013-05-13 06:53:22","2013-05-14 06:24:49",0,0,0,0
"1410",28,"F","Caucasian","25 - 45","Low","Male",0,0,2,0,0,"2013-04-24 12:33:13","2013-04-24 08:20:16",0,0,0,0
"1411",51,"M","Caucasian","Greater than 45","Low","Male",0,0,1,0,0,"2013-03-20 12:24:11","2013-06-20 09:35:19",0,0,0,0
"1412",26,"M","African-American","25 - 45","Low","Male",0,-1,2,1,1,"2013-01-22 12:09:59","2013-01-23 01:38:58",0,0,0,0
"1413",20,"F","African-American","Less than 25","Medium","Male",0,-1,6,1,1,"2014-04-16 06:07:43","2014-04-17 09:03:30",0,0,3,0
"1414",25,"M","African-American","25 - 45","Medium","Male",6,-1,7,0,0,"2013-08-16 10:52:42","2013-09-18 05:34:14",0,1,0,0
"1415",19,"M","Caucasian","Less than 25","Medium","Male",0,-1,6,1,1,"2014-07-03 09:58:44","2014-07-06 04:26:19",0,0,0,1
"1416",49,"F","Caucasian","Greater than 45","Low","Male",1,-1,1,1,1,"2013-12-09 10:09:26","2013-12-30 08:32:36",0,0,0,0
"1417",57,"M","African-American","Greater than 45","High","Male",27,-9,10,0,0,"2013-12-30 09:12:41","2014-01-08 10:44:51",0,0,0,0
"1418",27,"M","African-American","25 - 45","Low","Female",0,0,2,0,0,"2013-04-08 04:39:41","2013-04-09 02:11:14",0,0,0,0
"1419",66,"M","Caucasian","Greater than 45","Low","Male",1,-1,1,0,0,"2013-01-12 02:09:03","2013-01-31 09:56:14",0,0,0,0
"1420",21,"F","Caucasian","Less than 25","Low","Male",0,0,3,0,0,"2013-01-26 04:26:50","2013-01-26 07:17:27",0,0,0,0
"1421",45,"F","Caucasian","Greater than 45","Low","Male",1,0,2,0,0,"2013-03-11 12:31:05","2013-03-11 01:32:29",0,0,0,0
"1422",37,"F","African-American","25 - 45","High","Male",24,-1,8,0,0,"2013-01-20 03:28:03","2013-02-09 02:24:01",2,3,0,0
"1423",44,"F","Caucasian","25 - 45","High","Male",13,0,9,1,1,"2014-11-22 12:35:34","2014-12-09 09:51:06",0,0,0,0
"1424",64,"F","African-American","Greater than 45","Low","Male",0,-1,4,0,0,"2013-08-16 07:03:11","2013-08-20 07:40:15",0,0,0,0
"1425",30,"F","African-American","25 - 45","Medium","Male",1,-1,6,1,1,"2013-02-07 03:51:09","2013-02-08 02:09:27",0,0,0,1
"1426",61,"M","African-American","Greater than 45","Low","Male",1,-1,1,0,0,"2013-08-13 03:15:42","2013-08-15 04:26:06",0,0,0,0
"1427",49,"F","Caucasian","Greater than 45","Low","Female",8,-10,2,0,0,"2014-02-18 11:26:46","2014-02-27 04:09:20",0,0,0,0
"1428",23,"F","African-American","Less than 25","Medium","Male",0,0,7,0,0,"2013-02-10 12:53:04","2013-02-11 07:30:44",0,0,0,0
"1429",21,"F","Caucasian","Less than 25","High","Male",0,-2,9,1,1,"2013-07-27 11:47:49","2013-07-28 05:43:39",0,0,0,1
"1430",30,"F","Caucasian","25 - 45","High","Female",2,-1,10,1,1,"2014-12-16 01:46:57","2015-01-28 12:32:21",0,0,0,0
"1431",26,"M","Hispanic","25 - 45","Low","Male",7,0,4,0,0,"2013-08-20 12:51:18","2013-08-22 05:25:59",0,0,1,0
"1432",35,"M","Other","25 - 45","Low","Male",3,-1,1,1,1,"2013-01-20 05:18:14","2013-01-21 07:52:22",0,0,0,0
"1433",27,"M","African-American","25 - 45","High","Male",2,-1,9,1,0,"2013-01-01 09:18:48","2013-01-02 11:09:35",0,0,1,0
"1434",38,"M","Caucasian","25 - 45","Medium","Male",1,0,6,0,0,"2013-01-04 12:48:45","2013-01-19 09:25:50",0,0,0,0
"1435",48,"F","African-American","Greater than 45","High","Male",14,23,9,1,1,"2013-02-27 03:22:52","2013-07-19 10:47:00",0,0,0,0
"1436",26,"M","Caucasian","25 - 45","Low","Male",0,-1,2,0,0,"2014-03-04 04:15:31","2014-03-05 01:44:19",0,0,0,0
"1437",24,"F","African-American","Less than 25","High","Male",4,-27,8,1,1,"2013-08-02 08:34:54","2013-08-29 05:18:22",0,1,0,0
"1438",28,"F","African-American","25 - 45","Medium","Female",2,0,5,1,1,"2014-06-10 05:18:42","2014-06-11 01:59:47",0,0,0,0
"1439",44,"F","Caucasian","25 - 45","Medium","Female",4,0,6,1,1,"2013-03-17 04:09:52","2013-03-22 05:53:12",0,0,0,0
"1440",23,"F","Caucasian","Less than 25","Medium","Male",2,0,7,1,0,"2013-04-02 02:25:10","2013-04-15 09:11:23",0,0,1,0
"1441",34,"F","Caucasian","25 - 45","Medium","Female",1,-1,6,1,1,"2013-02-06 10:06:26","2013-02-19 07:35:25",0,0,0,0
"1442",20,"F","Caucasian","Less than 25","Medium","Male",1,-1,5,1,1,"2014-05-26 05:28:03","2014-05-27 12:59:07",0,1,0,0
"1443",63,"F","Other","Greater than 45","Low","Male",23,-1,4,1,1,"2014-03-29 07:19:43","2014-03-31 08:47:00",0,0,0,0
"1444",36,"M","African-American","25 - 45","Low","Female",0,0,1,0,0,"2014-03-20 05:28:52","2014-03-20 10:13:58",0,0,0,0
"1445",58,"F","Caucasian","Greater than 45","Low","Male",1,-1,1,0,0,"2013-04-02 11:17:17","2013-06-21 10:09:13",0,0,0,0
"1446",35,"F","Caucasian","25 - 45","Low","Female",4,-30,3,0,0,"2013-08-13 08:23:34","2013-08-27 06:21:58",0,0,0,0
"1447",23,"F","African-American","Less than 25","Medium","Male",3,-1,7,0,0,"2013-05-05 05:12:30","2013-05-06 08:15:16",0,0,0,0
"1448",40,"F","Caucasian","25 - 45","Low","Male",1,-21,1,0,0,"2013-12-02 03:16:31","2013-12-23 11:40:21",0,0,0,0
"1449",31,"F","Hispanic","25 - 45","Low","Male",3,-1,3,0,0,"2013-10-13 03:10:18","2013-10-14 02:35:46",0,0,0,0
"1450",34,"F","Hispanic","25 - 45","Low","Female",5,0,4,0,0,"2013-05-22 01:22:00","2013-05-23 03:30:07",0,0,0,0
"1451",23,"M","African-American","Less than 25","Medium","Male",3,-1,6,1,1,"2014-07-09 03:32:50","2014-07-22 04:47:00",0,0,0,0
"1452",27,"M","Caucasian","25 - 45","Low","Male",0,-5,3,1,1,"2014-05-18 07:16:19","2014-05-22 09:08:47",0,0,0,0
"1453",26,"F","African-American","25 - 45","Medium","Female",3,-27,5,0,0,"2013-04-20 02:01:12","2013-05-17 10:53:39",0,0,0,0
"1454",49,"F","African-American","Greater than 45","Low","Male",1,0,1,0,0,"2013-02-10 02:43:29","2013-03-07 01:58:42",0,0,0,0
"1455",47,"M","Hispanic","Greater than 45","Low","Female",0,0,1,0,0,"2013-08-25 04:06:09","2013-08-26 07:32:33",0,0,0,0
"1456",47,"F","African-American","Greater than 45","Low","Male",6,0,2,0,0,"2013-10-07 03:07:53","2013-10-12 05:24:47",0,0,0,0
"1457",34,"F","African-American","25 - 45","Medium","Male",7,0,6,1,1,"2013-04-20 01:50:04","2013-04-20 07:14:44",0,0,0,0
"1458",27,"F","African-American","25 - 45","High","Male",10,-1,9,0,0,"2013-02-28 11:54:44","2013-03-08 08:37:14",0,0,0,0
"1459",52,"M","Caucasian","Greater than 45","Low","Female",0,0,1,0,0,"2013-12-31 12:19:12","2013-12-31 12:53:38",0,0,0,0
"1460",26,"M","African-American","25 - 45","Low","Male",0,-3,3,1,1,"2014-11-14 02:56:30","2014-11-15 02:21:54",0,0,0,0
"1461",25,"F","African-American","25 - 45","Medium","Male",9,0,7,0,0,"2013-02-27 04:07:32","2013-03-01 11:04:29",0,0,1,0
